symbol,date,expiry,put_option_type,strike,put_open,put_high,put_low,put_close,put_ltp,put_settle_price,put_no_of_contracts,put_turnover_in_lacs_option,put_premium_turnover_in_lacs,put_open_interest,put_change_in_oi,call_option_type,call_open,call_high,call_low,call_close,call_ltp,call_settle_price,call_no_of_contracts,call_turnover_in_lacs_option,call_premium_turnover_in_lacs,call_open_interest,call_change_in_oi,forward_open,forward_close,open_ul,high_ul,low_ul,close_ul,moneyness_open,moneyness_close,f_minus_k,otm_option_type,open_option,high_option,low_option,close_option,ltp_option,settle_price_option,days_to_expiry,rf_rate,implied_volatility,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
NIFTY,2022-08-16,2022-08-25,PE,17850,205.5,205.7,149.0,156.15,150.8,156.15,18158,163595.03,1534.88,177500.0,149950.0,CE,101.25,166.9,101.25,157.35,160.0,157.35,28977,260844.54,2224.81,310750.0,201700.0,17763.05,17851.2,17797.2,17839.1,17764.05,17825.25,-0.004883,6.7e-05,1.2000000000007276,PE,205.5,205.7,149.0,156.15,150.8,156.15,9,0.0589978460450406,0.1403802399304711,0.0140713897027372,-0.0079721230488314,-0.4936678312951274,0.0010122483,-8.7205,11.1655,-221.146352581188,0.0002262056,0.0935,-0.0089
NIFTY,2022-08-16,2022-09-08,PE,17900,279.15,279.15,279.15,279.15,279.15,279.15,2,18.18,0.28,100.0,100.0,CE,245.6,279.95,245.4,273.85,275.0,273.85,512,4651.63,69.23,21500.0,17700.0,17866.45,17894.7,17797.2,17839.1,17764.05,17825.25,-0.001876,-0.000296,-5.299999999999272,CE,245.6,279.95,245.4,273.85,275.0,273.85,23,0.0617102035780135,0.154869400967228,0.0118207163005082,-0.0270554207330085,0.5027568532899277,0.0005711937,-6.0329,17.8498,549.6579987794828,0.000694192,-0.0543,-0.0369
NIFTY,2022-08-17,2022-08-18,PE,17950,115.6,132.35,50.2,58.15,65.0,58.15,1023055,9218590.97,36672.34,1717250.0,1578100.0,CE,35.55,73.2,29.5,63.4,56.85,63.4,2058527,18528114.61,52834.79,2574800.0,950850.0,17857.0,17955.25,17868.15,17965.95,17833.35,17944.25,-0.005195,0.000292,5.25,PE,115.6,132.35,50.2,58.15,65.0,58.15,1,0.2236800025433499,0.1621213668673842,0.0387046755778187,0.0302188553996773,-0.4842660630035009,0.0026147691,-30.3697,3.7442,-23.981560127354182,-0.0007426024,-2.0888,0.027
NIFTY,2022-08-17,2022-09-01,PE,18000,279.85,279.85,203.0,212.15,221.0,212.15,5849,53313.56,672.56,106000.0,83900.0,CE,168.95,216.75,163.15,209.1,205.0,209.1,10822,98419.4,1021.4,258300.0,96500.0,17890.9,17996.95,17868.15,17965.95,17833.35,17944.25,-0.00608,-0.000169,-3.0499999999992724,CE,168.95,216.75,163.15,209.1,205.0,209.1,15,0.0713591970046807,0.1451234783243437,0.0089497405340109,-0.020469867102121,0.5020957901981681,0.0007512479,-7.0406,14.5117,362.7572419518417,0.0005610433,-0.0632,-0.0183
NIFTY,2022-08-17,2022-09-08,PE,18000,318.25,318.25,252.1,260.8,268.25,260.8,203,1854.86,27.86,6100.0,4550.0,CE,219.9,272.95,219.9,263.3,261.1,263.3,1802,16440.26,222.26,47650.0,28000.0,17957.45,18002.5,17868.15,17965.95,17833.35,17944.25,-0.002367,0.000139,2.5,PE,318.25,318.25,252.1,260.8,268.25,260.8,22,0.0537696064564222,0.1491174522498447,0.0220982663780954,-0.01451119869194,-0.4895954768825547,0.0006032125,-5.9742,17.5709,-546.9707857589781,0.0003868756,0.0742,-0.0378
NIFTY,2022-08-18,2022-08-18,PE,17950,65.0,109.0,0.05,3.65,0.05,17956.5,5602826,50369668.98,84305.63,5343300.0,3626050.0,CE,39.0,47.5,2.85,7.2,6.35,17956.5,12717310,114212055.46,74198.21,3532900.0,958100.0,17919.0,17953.55,17898.65,17968.45,17852.05,17956.5,-0.001729,0.000198,3.5499999999992724,PE,65.0,109.0,0.05,3.65,0.05,17956.5,0,0.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIFTY,2022-08-19,2022-09-01,PE,17800,120.0,235.15,110.0,203.05,220.0,203.05,84973,763939.8,7680.1,741400.0,537450.0,CE,322.8,328.85,176.1,194.9,179.95,194.9,57970,522220.0,6287.0,669550.0,591300.0,18014.0,17791.85,17966.55,17992.2,17710.75,17758.45,0.011951,-0.000458,-8.150000000001455,CE,322.8,328.85,176.1,194.9,179.95,194.9,13,0.0527573329444781,0.1487550434181209,-0.0022764731751997,-0.030349997886691,0.4981548922653325,0.0007972139,-7.664,13.3702,308.7307452605828,0.0008124186,-0.1434,0.0062
NIFTY,2022-08-19,2022-09-08,PE,17800,166.05,277.5,160.5,256.35,260.55,256.35,6548,59014.34,737.14,48500.0,13550.0,CE,385.2,385.2,235.7,263.75,240.0,263.75,3517,31802.12,500.82,43350.0,32050.0,18013.35,17807.4,17966.55,17992.2,17710.75,17758.45,0.011915,0.000416,7.400000000001455,PE,166.05,277.5,160.5,256.35,260.55,256.35,20,0.0502357212928165,0.1568345830275714,0.0296777843005291,-0.0070344147346183,-0.4868201271607701,0.0006082925,-6.5173,16.5765,-489.0602761918944,0.0001783649,0.05,-0.0221
NIFTY,2022-08-23,2022-09-08,PE,17650,352.7,369.8,218.15,233.45,220.15,233.45,204,1828.65,28.35,3750.0,-650.0,CE,117.45,250.0,117.45,232.85,239.45,232.85,809,7219.73,80.31,8900.0,2850.0,17548.65,17649.4,17357.35,17625.55,17345.2,17577.5,-0.005759,-3.4e-05,-0.5999999999985448,CE,117.45,250.0,117.45,232.85,239.45,232.85,16,0.0931232113906484,0.1588052665390396,0.0156020606858346,-0.0176469295301047,0.5041618171460142,0.0006769802,-7.315,14.6801,379.8489216467363,0.0004414572,-0.033,-0.0255
NIFTY,2022-08-24,2022-09-01,PE,17650,214.6,285.1,153.4,160.8,165.0,160.8,22446,200294.37,2208.42,105300.0,15050.0,CE,135.45,166.8,116.6,155.9,155.8,155.9,44334,394447.94,3200.39,248250.0,73650.0,17602.0,17645.1,17525.45,17623.65,17499.25,17604.95,-0.002723,-0.000278,-4.900000000001455,CE,135.45,166.8,116.6,155.9,155.8,155.9,8,0.1039342946844798,0.152263446966829,-0.0010463085559736,-0.0235884005847753,0.498445823533602,0.001000696,-9.9176,10.3978,189.35274481998024,0.0006166281,-0.1624,0.0017
NIFTY,2022-08-25,2022-09-08,PE,17550,176.55,260.0,117.5,234.55,236.0,234.55,1401,12415.41,121.64,9300.0,-1550.0,CE,309.95,360.0,208.25,233.05,220.0,233.05,1216,10839.54,169.14,25600.0,5050.0,17689.5,17548.5,17679.0,17726.5,17487.45,17522.45,0.007917,-8.5e-05,-1.5,CE,309.95,360.0,208.25,233.05,220.0,233.05,14,0.0387306781931137,0.1707734134030614,0.0141671442293166,-0.0192783674647585,0.504901065404566,0.0006786463,-8.3615,13.6892,330.9065439883831,0.0004496466,-0.0805,-0.0219
NIFTY,2022-08-26,2022-09-08,PE,17600,193.75,226.15,153.0,198.1,185.9,198.1,42481,377769.59,3936.79,360350.0,241800.0,CE,239.95,269.5,183.25,206.5,215.0,206.5,24293,216542.97,2764.57,234950.0,76450.0,17651.4,17608.4,17619.3,17685.85,17519.35,17558.9,0.002916,0.000477,8.400000000001455,PE,193.75,226.15,153.0,198.1,185.9,198.1,13,0.0790398245043695,0.1530288231084512,0.0309621152981008,0.0020820292963766,-0.4862790153919698,0.0007819175,-7.7991,13.2137,-312.0243682501067,-5.40995e-05,0.0268,0.0056
NIFTY,2022-08-30,2022-09-15,PE,17800,400.0,443.95,225.0,233.75,238.2,233.75,735,6637.19,95.69,21150.0,12900.0,CE,93.15,250.3,93.15,234.2,234.75,234.2,7592,68201.47,632.67,101550.0,34000.0,17362.9,17800.45,17414.95,17777.65,17401.5,17759.3,-0.024863,2.5e-05,0.4500000000007276,PE,400.0,443.95,225.0,233.75,238.2,233.75,16,0.0527976036968242,0.1577408644576498,0.0172785402941061,-0.0157475965167715,-0.4919672674020016,0.0006769418,-7.328,14.8315,-394.1255362788165,0.0003972923,0.0975,-0.0256
NIFTY,2022-08-30,2022-09-22,PE,17800,480.0,480.0,249.3,282.0,276.0,282.0,18,163.04,2.84,1550.0,600.0,CE,144.5,300.05,144.5,288.25,294.2,288.25,591,5336.41,76.51,12700.0,6100.0,17501.0,17806.25,17414.95,17777.65,17401.5,17759.3,-0.01694,0.000351,6.25,PE,480.0,480.0,249.3,282.0,276.0,282.0,23,0.0418987767522918,0.1603457326925222,0.0288472729343317,-0.0114035618849574,-0.4872051819328006,0.0005549264,-6.2133,17.7776,-564.4323905586734,0.0002828563,0.0564,-0.0365
NIFTY,2022-09-01,2022-09-01,PE,17550,65.15,105.5,2.0,12.7,6.9,17542.8,6614970,58153792.74,107430.99,2706050.0,337000.0,CE,30.25,162.5,0.05,5.4,0.05,17542.8,6517904,57290548.44,95940.84,6081300.0,5511500.0,17515.1,17542.7,17485.7,17695.6,17468.45,17542.8,-0.001991,-0.000416,-7.299999999999272,CE,30.25,162.5,0.05,5.4,0.05,17542.8,0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIFTY,2022-09-01,2022-09-08,PE,17550,171.95,256.35,116.95,179.4,167.75,179.4,94009,833582.54,8653.57,343750.0,176900.0,CE,158.05,269.55,153.35,184.85,198.95,184.85,97013,860652.61,9363.54,435850.0,358500.0,17536.1,17555.45,17485.7,17695.6,17468.45,17542.8,-0.000792,0.00031,5.450000000000728,PE,171.95,256.35,116.95,179.4,167.75,179.4,7,0.0375863281740959,0.1879326489575396,0.0249431058057595,-0.0010827382416844,-0.489697054838936,0.0008722583,-13.0156,9.6889,-168.3116864727386,2.29606e-05,0.0297,-0.0014
NIFTY,2022-09-02,2022-09-15,PE,17550,212.05,279.75,188.35,233.7,230.05,233.7,7050,62684.2,820.45,57350.0,42850.0,CE,271.05,286.1,208.85,230.6,230.0,230.6,6644,59097.36,796.26,61300.0,41250.0,17592.1,17546.9,17598.4,17643.85,17476.45,17539.45,0.002396,-0.000177,-3.099999999998545,CE,271.05,286.1,208.85,230.6,230.0,230.6,13,0.0119233308717865,0.1757889001412767,0.0112628840110523,-0.0219125560864687,0.5042789497424175,0.0006849849,-8.9315,13.2046,306.94005702427074,0.0004970495,-0.1166,-0.0185
NIFTY,2022-09-02,2022-09-22,PE,17550,270.9,314.3,244.9,286.15,290.2,286.15,105,936.16,14.79,1650.0,1000.0,CE,315.75,335.9,265.8,294.15,291.25,294.15,128,1142.18,18.98,2000.0,1200.0,17654.6,17558.0,17598.4,17643.85,17476.45,17539.45,0.005942,0.000456,8.0,PE,270.9,314.3,244.9,286.15,290.2,286.15,20,0.0192912893399719,0.1771837422591976,0.0317258596565083,-0.0097497172605316,-0.4868304565218492,0.0005469718,-7.2594,16.371,-484.05030456599553,0.0002191798,0.0448,-0.0286
NIFTY,2022-09-02,2022-09-29,PE,17550,303.2,370.3,279.8,328.5,331.55,328.5,6297,56281.05,1024.88,67550.0,28350.0,CE,371.25,391.15,310.0,335.95,338.0,335.95,6931,62018.41,1198.89,78300.0,34350.0,17611.3,17557.45,17598.4,17643.85,17476.45,17539.45,0.003487,0.000424,7.450000000000728,PE,303.2,370.3,279.8,328.5,331.55,328.5,27,0.0138663730795669,0.174614248659328,0.032682299124386,-0.0148091180537999,-0.4864647315034258,0.0004777009,-6.1569,19.0208,-656.105832137104,0.0003378175,0.0466,-0.0527
NIFTY,2022-09-05,2022-09-22,PE,17700,366.0,366.0,271.95,278.85,282.0,278.85,755,6790.7,108.95,20500.0,16350.0,CE,225.95,285.0,225.95,275.6,272.0,275.6,1345,12082.25,179.0,29800.0,17850.0,17576.95,17696.75,17546.45,17683.15,17540.35,17665.8,-0.006976,-0.000184,-3.25,CE,225.95,285.0,225.95,275.6,272.0,275.6,17,0.0375829726961039,0.1822593508888615,0.0149984368119473,-0.0243355391170333,0.5050983676865628,0.0005720575,-8.1666,15.208,403.4821733682386,0.0005316823,-0.085,-0.0305
NIFTY,2022-09-05,2022-09-29,PE,17700,386.7,388.45,307.3,315.8,319.1,315.8,31348,282582.16,5152.36,731850.0,13250.0,CE,257.85,333.0,249.15,322.05,319.8,322.05,41459,373379.67,6467.52,1044350.0,111050.0,17564.8,17706.25,17546.45,17683.15,17540.35,17665.8,-0.007668,0.000353,6.25,PE,386.7,388.45,307.3,315.8,319.1,315.8,24,0.0347832456131028,0.1765126195558755,0.0304310725754157,-0.0148310533772163,-0.4867471101182447,0.0004964256,-6.6578,18.0635,-587.4585374861265,0.0003342812,0.0618,-0.0462
NIFTY,2022-09-07,2022-09-29,PE,17650,339.0,379.75,293.4,304.95,303.0,304.95,3794,34098.91,616.86,54700.0,-14000.0,CE,252.95,320.55,248.6,302.6,308.75,302.6,4656,41772.6,683.4,91450.0,14500.0,17566.45,17647.65,17519.4,17650.75,17484.3,17624.4,-0.004745,-0.000133,-2.349999999998545,CE,252.95,320.55,248.6,302.6,308.75,302.6,22,0.021872201487058,0.1759800751891946,0.0185202850248179,-0.0246841576373771,0.5067196409532719,0.0005224536,-6.9119,17.259,520.7557154303273,0.0005587504,-0.0705,-0.0448
NIFTY,2022-09-08,2022-09-08,PE,17800,105.55,125.0,0.85,6.9,1.25,17798.75,6733502,60056377.29,128209.49,3861050.0,3361250.0,CE,36.6,46.8,0.05,5.85,0.05,17798.75,13971631,124447761.65,100245.75,7770050.0,1089050.0,17740.0,17798.95,17748.15,17807.65,17691.95,17798.75,-0.003376,-5.9e-05,-1.0499999999992724,CE,36.6,46.8,0.05,5.85,0.05,17798.75,0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIFTY,2022-09-09,2022-09-15,PE,17850,129.2,176.8,96.7,134.85,143.75,134.85,880684,7916621.88,56517.18,1146000.0,922350.0,CE,160.0,193.25,117.15,134.25,132.0,134.25,802881,7223455.97,57743.04,1444100.0,112950.0,17894.8,17849.4,17923.35,17925.95,17786.0,17833.35,0.002507,-3.4e-05,-0.5999999999985448,CE,160.0,193.25,117.15,134.25,132.0,134.25,6,0.0547253261503687,0.1474997119560012,0.0076781672917428,-0.0112330883378188,0.5026107662045335,0.0011807626,-11.2217,9.1214,145.26667680656382,0.0003035391,-0.1087,-0.0053
NIFTY,2022-09-09,2022-09-22,PE,17850,175.0,243.3,167.15,206.7,214.0,206.7,7370,66525.26,748.01,149700.0,146100.0,CE,247.05,252.4,191.0,211.75,213.3,211.75,4856,43869.32,529.52,55550.0,46050.0,17920.05,17855.05,17923.35,17925.95,17786.0,17833.35,0.003917,0.000283,5.049999999999272,PE,175.0,243.3,167.15,206.7,214.0,206.7,13,0.0341438285747907,0.1558460015650785,0.0243235675044692,-0.0050881853718798,-0.4897013782061866,0.0007585278,-8.0555,13.4227,-318.77932026149773,0.0001300531,0.0452,-0.0107
NIFTY,2022-09-09,2022-10-06,PE,17900,301.15,335.5,284.35,305.0,305.0,419.55,26,236.65,3.95,700.0,500.0,CE,325.0,331.55,280.0,299.3,303.3,299.3,102,928.65,15.75,2300.0,1800.0,17923.85,17894.3,17923.35,17925.95,17786.0,17833.35,0.001332,-0.000318,-5.700000000000728,CE,325.0,331.55,280.0,299.3,303.3,299.3,27,0.0461241924965113,0.1561279494548653,0.0137315304778335,-0.0287320006352653,0.5037562012549179,0.0005231865,-5.6131,19.3481,644.6760516654472,0.0007315981,-0.054,-0.0489
NIFTY,2022-09-12,2022-09-15,PE,17950,131.45,166.9,93.0,117.3,120.65,117.3,896817,8100110.81,51178.23,1302050.0,817250.0,CE,93.25,144.95,85.55,114.8,107.9,114.8,1107490,10006172.81,66450.06,1952800.0,445950.0,17875.0,17947.5,17890.85,17980.55,17889.15,17936.35,-0.004187,-0.000139,-2.5,CE,93.25,144.95,85.55,114.8,107.9,114.8,3,0.0756096894281312,0.178872043069922,-0.0004808879107437,-0.0166973705940892,0.4994976444523455,0.0013698705,-19.3517,6.4872,72.7391832003132,0.0003721738,-0.3672,0.0003
NIFTY,2022-09-12,2022-09-22,PE,17950,220.95,224.2,167.85,192.05,196.0,192.05,9567,86769.15,905.32,100500.0,93150.0,CE,173.25,223.0,169.65,195.35,193.0,195.35,12781,116000.64,1291.17,124400.0,84200.0,17894.95,17953.3,17890.85,17980.55,17889.15,17936.35,-0.003072,0.000184,3.2999999999992724,PE,220.95,224.2,167.85,192.05,196.0,192.05,10,0.0344765159871056,0.1635578857583183,0.0203263773760303,-0.0067459165001571,-0.4914271043113795,0.0008198621,-9.693,11.8415,-246.9804982414181,0.0001643537,0.066,-0.0099
NIFTY,2022-09-13,2022-09-29,PE,18100,270.05,272.55,228.45,235.15,232.05,235.15,32337,296553.89,3904.04,312850.0,195100.0,CE,209.85,252.35,202.65,238.45,239.55,238.45,46151,423097.67,5431.12,692650.0,176600.0,18032.55,18103.3,18044.45,18088.3,18015.45,18070.05,-0.003733,0.000182,3.2999999999992724,PE,270.05,272.55,228.45,235.15,232.05,235.15,16,0.0419378265282947,0.1569081291837877,0.021975175425806,-0.0108766119596619,-0.490331638667127,0.0006694067,-7.4126,15.0896,-399.42008440983017,0.0002759656,0.07,-0.023
NIFTY,2022-09-14,2022-09-15,PE,18000,175.0,248.0,45.05,78.7,81.0,78.7,3269556,29569804.73,143800.73,5242750.0,-2018000.0,CE,41.0,134.9,20.0,86.0,79.0,86.0,4417749,39938740.08,178999.08,5310100.0,1600700.0,17760.0,18007.3,17771.15,18091.55,17771.15,18003.75,-0.013423,0.000405,7.299999999999272,PE,175.0,248.0,45.05,78.7,81.0,78.7,1,0.0719640223874114,0.2189624592961259,0.0411089816996962,0.0296479627652184,-0.4835091682581466,0.001931015,-41.1325,3.7563,-24.06958357632766,-0.0005396133,-2.1215,0.0209
NIFTY,2022-09-14,2022-10-06,PE,18050,350.0,350.0,299.6,299.65,299.65,375.95,11,101.13,1.86,350.0,-200.0,CE,341.45,354.8,256.85,298.85,296.6,298.85,52,477.44,8.14,1950.0,1800.0,18041.45,18049.2,17771.15,18091.55,17771.15,18003.75,-0.000474,-4.4e-05,-0.7999999999992724,CE,341.45,354.8,256.85,298.85,296.6,298.85,22,0.0418305418912021,0.1697135923209015,0.0197692336257131,-0.0218967399826091,0.5066073523288027,0.0005290427,-6.8173,17.63,533.123721298349,0.0005133258,-0.0511,-0.045
NIFTY,2022-09-15,2022-09-15,PE,17900,20.0,75.0,2.9,13.85,22.7,17877.4,12783940,114581441.69,165178.69,3086000.0,-2816050.0,CE,164.95,205.0,0.05,5.2,0.05,17877.4,8622363,77329635.13,159486.28,5288850.0,3639750.0,18062.05,17891.35,18046.35,18096.15,17861.5,17877.4,0.009012,-0.000483,-8.650000000001455,CE,164.95,205.0,0.05,5.2,0.05,17877.4,0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIFTY,2022-09-16,2022-09-22,PE,17550,57.55,192.8,57.55,164.75,166.0,164.75,711401,6290661.25,48117.48,796750.0,589500.0,CE,325.85,331.7,151.0,167.0,166.35,167.0,265461,2353720.4,24300.13,967550.0,955650.0,17793.9,17552.25,17796.8,17820.05,17497.25,17530.85,0.013802,0.000128,2.25,PE,57.55,192.8,57.55,164.75,166.0,164.75,6,0.0742142795131401,0.1849978826863257,0.0172643130646041,-0.0064546637660243,-0.4925116661446149,0.0009569446,-13.8386,8.9656,-144.8126775007451,0.0001390024,0.1148,-0.0054
NIFTY,2022-09-19,2022-10-06,PE,17650,335.45,356.55,281.0,301.15,294.9,301.15,367,3293.49,54.71,6600.0,5800.0,CE,277.95,333.5,248.0,300.25,309.9,300.25,534,4794.57,82.02,12100.0,7950.0,17572.75,17649.1,17540.65,17667.2,17429.7,17622.25,-0.004386,-5.1e-05,-0.9000000000014552,CE,277.95,333.5,248.0,300.25,309.9,300.25,17,0.0326885931767894,0.1982006151231705,0.0201950195646356,-0.0225792918017963,0.5072831816011651,0.0005275392,-8.8562,15.1691,403.009051642184,0.0004536967,-0.08,-0.0349
NIFTY,2022-09-20,2022-10-06,PE,17850,302.65,302.65,231.75,273.4,287.35,273.4,799,7233.76,102.69,6100.0,4300.0,CE,249.75,334.3,247.05,270.05,262.3,270.05,825,7485.04,121.92,6800.0,2700.0,17772.3,17846.65,17770.4,17919.3,17744.4,17816.25,-0.004362,-0.000188,-3.349999999998545,CE,249.75,334.3,247.05,270.05,262.3,270.05,16,0.0388919671688458,0.182585141700364,0.0142040347833855,-0.0240237376468122,0.504805046880429,0.0005837006,-8.5046,14.8798,383.08072646391565,0.0005239634,-0.0895,-0.0278
NIFTY,2022-09-21,2022-10-06,PE,17750,244.45,325.0,228.7,277.25,276.7,277.25,1059,9544.17,145.55,8300.0,300.0,CE,323.0,349.8,263.5,281.7,289.05,281.7,981,8849.23,142.85,16100.0,13500.0,17841.4,17754.45,17766.35,17838.7,17663.6,17718.35,0.005136,0.000251,4.450000000000728,PE,244.45,325.0,228.7,277.25,276.7,277.25,15,0.0495271665383442,0.1950639632661018,0.0261109509438275,-0.0134326524034672,-0.4885889526189214,0.0005668845,-9.3331,14.3247,-367.8853933063082,0.0002740708,0.0892,-0.0258
NIFTY,2022-09-22,2022-09-29,PE,17650,211.75,255.95,137.0,174.4,170.0,174.4,137093,1222544.6,12698.88,529650.0,315850.0,CE,195.95,234.0,147.85,173.5,175.75,173.5,139806,1246913.56,13125.61,694750.0,558150.0,17634.2,17649.1,17609.65,17722.75,17532.45,17629.8,-0.000896,-5.1e-05,-0.9000000000014552,CE,195.95,234.0,147.85,173.5,175.75,173.5,7,0.0570515091600321,0.1785920990471543,0.0103043710476836,-0.0144279473849536,0.5035595111470761,0.0009129026,-12.4379,9.7395,167.11535662178017,0.0003219246,-0.1212,-0.0081
NIFTY,2022-09-22,2022-10-20,PE,17700,344.3,430.0,315.9,355.4,352.2,355.4,69,623.3,12.65,1450.0,600.0,CE,377.0,405.95,337.0,361.4,364.0,361.4,104,939.66,19.26,5950.0,1950.0,17732.7,17706.0,17609.65,17722.75,17532.45,17629.8,0.001846,0.000339,6.0,PE,344.3,430.0,315.9,355.4,352.2,355.4,28,0.0562219034701429,0.1840231749294356,0.0321340983056121,-0.0188347831356437,-0.485085904005436,0.0004399337,-6.4257,19.47,-686.1404108854238,0.0004063506,0.076,-0.064
NIFTY,2022-09-26,2022-10-06,PE,17050,192.95,292.9,182.9,254.0,250.95,254.0,14968,129392.28,1790.08,87300.0,63350.0,CE,337.0,354.5,240.05,254.05,240.05,254.05,8329,72167.16,1162.43,39650.0,38300.0,17310.0,17050.05,17156.3,17196.4,16978.3,17016.3,0.015134,3e-06,0.0499999999992724,PE,192.95,292.9,182.9,254.0,250.95,254.0,10,0.0723221245031701,0.2260860123227038,0.0187893757161722,-0.0186326473096071,-0.4915296684333129,0.0006239071,-12.725,11.2345,-236.56453390066235,0.0003280755,0.1709,-0.0174
NIFTY,2022-09-27,2022-10-20,PE,17050,382.6,382.6,327.9,329.0,329.0,360.8,4,34.78,0.68,100.0,100.0,CE,416.3,416.3,374.65,393.4,393.4,381.7,7,61.06,1.38,200.0,200.0,17126.85,17056.4,17110.9,17176.45,16942.35,17007.4,0.004497,0.000375,6.400000000001455,PE,382.6,382.6,327.9,329.0,329.0,360.8,23,0.0456560472994688,0.1950891229755562,0.0321495885973234,-0.0168227160101648,-0.4857768079369742,0.0004759905,-7.2405,17.0232,-542.8379734349915,0.0003428461,0.0753,-0.0472
NIFTY,2022-09-28,2022-10-06,PE,16850,200.0,228.0,141.05,208.8,207.3,208.8,26893,229157.15,2583.62,131150.0,72300.0,CE,256.9,338.05,206.0,215.2,208.0,215.2,13440,114938.81,1706.81,107350.0,95450.0,16925.0,16856.4,16870.55,17037.6,16820.4,16858.6,0.004441,0.00038,6.400000000001455,PE,200.0,228.0,141.05,208.8,207.3,208.8,8,-0.0059543230100736,0.2129555202620565,0.0278087673772993,-0.0037185823012773,-0.488971146018773,0.0007504928,-13.2457,9.9532,-185.22958371936363,6.96446e-05,0.0309,-0.0048
NIFTY,2022-09-30,2022-10-13,PE,17100,415.25,457.8,196.0,243.9,238.6,243.9,12969,112470.73,1585.78,163400.0,136000.0,CE,130.0,292.4,109.05,236.65,238.0,236.65,22488,194628.87,2356.47,156750.0,79450.0,16816.25,17092.75,16798.05,17187.1,16747.7,17094.35,-0.016733,-0.000424,-7.25,CE,130.0,292.4,109.05,236.65,238.0,236.65,13,-0.0026280718139802,0.1866463411274368,0.0055732776325441,-0.0296512132455395,0.5022704161730825,0.0006626547,-9.2382,12.8701,297.345012629153,0.0006338215,-0.1674,-0.0114
NIFTY,2022-09-30,2022-10-20,PE,17100,480.0,496.15,258.3,305.05,296.2,305.05,425,3697.87,64.12,7300.0,4500.0,CE,191.85,354.85,184.65,303.2,303.2,303.2,510,4436.73,76.23,9550.0,5700.0,16827.25,17098.15,16798.05,17187.1,16747.7,17094.35,-0.016079,-0.000108,-1.8499999999985448,CE,191.85,354.85,184.65,303.2,303.2,303.2,20,0.0040564451435595,0.1905162880563721,0.0198722022459148,-0.0247242875814176,0.507814454965314,0.0005229715,-7.6035,15.9605,459.1500010939636,0.0005175108,-0.0879,-0.0412
NIFTY,2022-09-30,2022-10-27,PE,17100,514.05,557.3,303.0,349.8,352.6,349.8,29223,255057.12,5200.47,674150.0,292800.0,CE,250.0,412.0,216.0,353.3,354.0,353.3,33492,292014.54,5657.94,714650.0,291650.0,16784.0,17103.5,16798.05,17187.1,16747.7,17094.35,-0.018652,0.000205,3.5,PE,514.05,557.3,303.0,349.8,352.6,349.8,27,0.0072340481870149,0.1895733688433588,0.0297492994502983,-0.0218106849996483,-0.4878723562233675,0.0004519472,-6.5121,18.5398,-643.1270653207831,0.0004585402,0.0623,-0.0635
NIFTY,2022-10-03,2022-10-20,PE,16900,242.05,320.0,228.5,299.75,299.5,299.75,1765,15161.1,246.85,37450.0,29050.0,CE,392.0,414.55,285.0,292.0,291.4,292.0,1745,15036.86,291.61,31700.0,28900.0,17060.9,16892.25,17102.1,17114.65,16855.55,16887.35,0.009476,-0.000459,-7.75,CE,392.0,414.55,285.0,292.0,291.4,292.0,17,0.0062289596733474,0.2034543485234978,0.0115075975075549,-0.0324005389388959,0.504444397283157,0.0005376787,-8.7023,14.5385,383.2779003179592,0.0006350977,-0.1356,-0.0266
NIFTY,2022-10-03,2022-10-27,PE,16900,300.0,382.75,273.05,361.35,364.5,361.35,39074,336712.43,6537.13,1057550.0,7700.0,CE,409.45,471.55,340.1,353.7,350.95,353.7,24984,216002.78,4887.98,766650.0,80200.0,17028.1,16892.35,17102.1,17114.65,16855.55,16887.35,0.007551,-0.000453,-7.650000000001455,CE,409.45,471.55,340.1,353.7,350.95,353.7,24,0.0045022109267983,0.206923118602617,0.0179969977382217,-0.035063119324617,0.5070292547350557,0.0004448903,-7.4483,17.2727,539.9156606505414,0.0006756981,-0.104,-0.0527
NIFTY,2022-10-04,2022-10-27,PE,17300,408.55,417.35,312.6,322.1,317.0,322.1,-,250448.61,4814.56,645750.0,242700.0,CE,249.95,324.0,228.15,314.75,321.65,314.75,-,367491.0,6292.95,740050.0,339250.0,17124.4,17292.65,17147.45,17287.3,17117.3,17274.3,-0.010202,-0.000425,-7.349999999998545,CE,249.95,324.0,228.15,314.75,321.65,314.75,23,0.0168488425558952,0.1840348700620971,0.0139002272416268,-0.032297180269451,0.5050087532764027,0.0004988016,-6.9277,17.2976,530.461340888595,0.0006993128,-0.0936,-0.0422
